# OpenSignals Text File Format
# {"00:07:80:4D:2E:5B":{"sensor":["gACCx","gACCy","gACCz"],"device name":"00:07:80:4D:2E:5B","column":["nSeq","DI","gACCx","gACCy","gACCz"],"sync interval":2,"time":"05:27:55","comments":"","keywords":"","device connection":"BTH00:07:80:4D:2E:5B","channels":[1,2,3],"date":"2024-10-17","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["gACCx","gACCy","gACCz"],"resolution":[16,16,16],"special":[{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
0	0	38004	33012	32744
1	0	38140	33028	32764
2	0	38272	33028	32804
3	0	38348	33056	32808
4	0	38440	33048	32852
5	0	38488	33056	32893
6	0	38496	33056	32928
7	0	38480	33032	32956
8	0	38456	33052	32977
9	0	38448	33040	32997
10	0	38424	33040	32996
11	0	38392	33020	33004
12	0	38376	33008	33000
13	0	38356	32997	32996
14	0	38360	32980	32980
15	0	38344	32964	32976
16	0	38336	32940	32976
17	0	38320	32936	32965
18	0	38316	32928	32960
19	0	38312	32928	32960
20	0	38304	32924	32936
21	0	38304	32912	32900
22	0	38296	32900	32872
23	0	38296	32894	32860
24	0	38272	32892	32860
25	0	38264	32896	32861
26	0	38280	32881	32864
27	0	38240	32884	32872
28	0	38196	32880	32880
29	0	38148	32888	32904
30	0	38120	32895	32912
31	0	38096	32900	32912
32	0	38064	32901	32904
33	0	38032	32892	32884
34	0	37992	32892	32856
35	0	37984	32893	32848
36	0	37993	32904	32817
37	0	37980	32917	32796
38	0	37964	32928	32776
39	0	37968	32960	32728
40	0	37976	32972	32708
41	0	38008	33000	32680
42	0	38064	33016	32696
43	0	38112	33052	32680
44	0	38152	33064	32680
45	0	38196	33088	32664
46	0	38520	33152	32464
47	0	39724	33344	32216
48	0	40104	33324	32285
49	0	39568	33256	32444
50	0	38752	33236	32580
51	0	38088	33212	32712
52	0	37712	33192	32804
53	0	37588	33148	32865
54	0	37584	33096	32912
55	0	37592	33032	32904
56	0	37624	33028	32900
57	0	37652	33016	32912
58	0	37649	32980	32893
59	0	37608	32956	32869
60	0	37544	32892	32844
61	0	37524	32856	32832
62	0	37576	32880	32848
63	0	37676	32896	32840
64	0	37740	32960	32824
65	0	37792	32945	32820
66	0	37800	32992	32848
67	0	37768	32964	32913
68	0	37684	32976	32984
69	0	37596	32956	33056
70	0	37512	32936	33116
71	0	37464	32925	33168
72	0	37432	32908	33208
73	0	37412	32912	33216
74	0	37448	32896	33228
75	0	37464	32876	33244
76	0	37472	32856	33228
77	0	37520	32902	33184
78	0	37568	32865	33161
79	0	37584	32941	33092
80	0	37652	32976	33020
81	0	37744	32988	32948
82	0	37800	32992	32921
83	0	37816	32952	32944
84	0	37816	32953	32992
85	0	37824	32988	33021
86	0	37824	32932	33072
87	0	37792	32908	33108
88	0	37784	32908	33152
89	0	37792	32888	33216
90	0	37844	32920	33244
91	0	37896	32968	33237
92	0	37936	32986	33233
93	0	37980	33004	33216
94	0	37976	33008	33216
95	0	37988	33073	33204
96	0	38020	33124	33214
97	0	38000	33136	33217
98	0	37952	33088	33252
99	0	37928	33056	33276
100	0	37940	33024	33292
101	0	37960	33024	33292
102	0	38012	33040	33268
103	0	38048	33048	33260
104	0	38104	33068	33216
105	0	38096	33096	33116
106	0	38072	33112	33088
107	0	38056	33128	33104
108	0	38136	33164	33128
109	0	38188	33168	33152
110	0	38216	33176	33176
111	0	38236	33193	33192
112	0	38268	33196	33216
113	0	38240	33212	33200
114	0	38192	33232	33224
115	0	38160	33244	33244
116	0	38176	33240	33248
117	0	38224	33224	33213
118	0	38280	33248	33208
119	0	38284	33240	33189
120	0	38284	33236	33168
121	0	38308	33240	33156
122	0	38268	33252	33160
123	0	38248	33228	33120
124	0	38240	33224	33104
125	0	38256	33256	33093
126	0	38240	33232	33084
127	0	38244	33218	33064
128	0	38272	33216	33032
129	0	38288	33237	33020
130	0	38280	33216	32992
131	0	38292	33212	32988
132	0	38316	33242	32988
133	0	38324	33256	32984
134	0	38352	33244	32985
135	0	38364	33256	32976
136	0	38372	33256	32964
137	0	38364	33256	32980
138	0	38364	33276	32992
139	0	38380	33280	33000
140	0	38400	33296	32965
141	0	38384	33276	32936
142	0	38336	33300	32900
143	0	38324	33288	32864
144	0	38264	33292	32858
145	0	38228	33284	32840
146	0	38200	33264	32868
147	0	38200	33280	32904
148	0	38204	33304	32920
149	0	38216	33296	32932
150	0	38244	33301	32924
151	0	38260	33300	32948
152	0	38248	33293	32964
153	0	38252	33300	32972
154	0	38256	33316	32960
155	0	38248	33296	32944
156	0	38232	33288	32928
157	0	38232	33280	32916
158	0	38232	33300	32920
159	0	38248	33300	32912
160	0	38272	33312	32904
161	0	38288	33320	32900
162	0	38272	33317	32881
163	0	38284	33310	32892
164	0	38296	33324	32884
165	0	38300	33340	32872
166	0	38296	33341	32848
167	0	38284	33320	32844
168	0	38268	33320	32849
169	0	38264	33312	32837
170	0	38272	33325	32844
171	0	38264	33324	32849
172	0	38272	33320	32856
173	0	38256	33320	32848
174	0	38232	33316	32844
175	0	38232	33316	32848
176	0	38228	33300	32856
177	0	38188	33300	32868
178	0	38144	33292	32894
179	0	38136	33284	32892
180	0	38104	33276	32905
181	0	38092	33264	32904
182	0	38060	33246	32908
183	0	38044	33216	32924
184	0	38024	33216	32928
185	0	37992	33216	32933
186	0	37960	33212	32945
187	0	37976	33205	32952
188	0	37968	33184	32936
189	0	37948	33160	32956
190	0	37944	33160	32964
191	0	37920	33185	32945
192	0	37912	33172	32936
193	0	37900	33172	32948
194	0	37912	33172	32969
195	0	37872	33160	32977
196	0	37876	33164	32998
197	0	37888	33152	33008
198	0	37872	33160	33028
199	0	37864	33156	33028
200	0	37860	33144	33028
201	0	37856	33140	33026
202	0	37840	33145	33004
203	0	37848	33148	33000
204	0	37844	33152	32992
205	0	37824	33152	32968
206	0	37828	33140	32941
207	0	37860	33145	32916
208	0	37868	33164	32876
209	0	37864	33165	32860
210	0	37868	33184	32832
211	0	37868	33196	32825
212	0	37880	33208	32800
213	0	37896	33212	32792
214	0	37916	33196	32788
215	0	37900	33192	32760
216	0	37888	33204	32720
217	0	37853	33204	32700
218	0	37844	33192	32688
219	0	37832	33192	32704
220	0	37840	33188	32704
221	0	37825	33196	32680
222	0	37808	33192	32672
223	0	37816	33172	32680
224	0	37824	33184	32688
225	0	37836	33184	32688
226	0	37844	33196	32692
227	0	37832	33184	32708
228	0	37840	33196	32716
229	0	37840	33208	32704
230	0	37824	33212	32696
231	0	37824	33200	32716
232	0	37816	33204	32712
233	0	37824	33228	32712
234	0	37824	33233	32696
235	0	37880	33244	32668
236	0	37940	33240	32645
237	0	37976	33262	32628
238	0	38000	33260	32608
239	0	38024	33252	32612
240	0	38032	33268	32632
241	0	38060	33228	32640
242	0	38096	33228	32688
243	0	38096	33242	32712
244	0	38064	33216	32748
245	0	38052	33204	32804
246	0	38024	33192	32864
247	0	37980	33160	32956
248	0	37960	33149	33020
249	0	37936	33132	33084
250	0	37920	33128	33120
251	0	37892	33148	33096
252	0	37880	33160	33060
253	0	37912	33150	33017
254	0	37960	33124	32992
255	0	37980	33124	33000
256	0	38000	33148	32988
257	0	37992	33136	32996
258	0	38012	33136	33004
259	0	38032	33140	32992
260	0	38044	33108	32984
261	0	38056	33100	33004
262	0	38064	33108	33016
263	0	38072	33096	33036
264	0	38032	33093	33060
265	0	38008	33092	33096
266	0	37988	33084	33116
267	0	37981	33080	33137
268	0	37980	33068	33148
269	0	37976	33076	33156
270	0	37984	33072	33140
271	0	37952	33060	33140
272	0	37948	33048	33127
273	0	37920	33056	33104
274	0	37896	33056	33096
275	0	37916	33040	33076
276	0	37916	33052	33048
277	0	37924	33048	33024
278	0	37924	33040	33012
279	0	37920	33052	32973
280	0	37936	33052	32968
281	0	37936	33068	32952
282	0	37952	33076	32960
283	0	37944	33076	32952
284	0	37952	33072	32948
285	0	37960	33084	32932
286	0	37952	33088	32936
287	0	37944	33092	32928
288	0	37944	33104	32924
289	0	37932	33104	32924
290	0	37912	33108	32940
291	0	37912	33112	32936
292	0	37896	33100	32936
293	0	37888	33104	32936
294	0	37888	33124	32924
295	0	37892	33124	32933
296	0	37888	33128	32928
297	0	37880	33140	32936
298	0	37880	33120	32940
299	0	37860	33132	32944
300	0	37832	33136	32936
301	0	37800	33140	32940
302	0	37800	33144	32942
303	0	37800	33160	32944
304	0	37824	33164	32944
305	0	37816	33184	32928
306	0	37804	33184	32912
307	0	37792	33192	32916
308	0	37808	33192	32916
309	0	37792	33184	32916
