# OpenSignals Text File Format
# {"00:07:80:4D:2E:5B":{"sensor":["gACCx","gACCy","gACCz"],"device name":"00:07:80:4D:2E:5B","column":["nSeq","DI","gACCx","gACCy","gACCz"],"sync interval":2,"time":"05:27:14","comments":"","keywords":"","device connection":"BTH00:07:80:4D:2E:5B","channels":[1,2,3],"date":"2024-10-17","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["gACCx","gACCy","gACCz"],"resolution":[16,16,16],"special":[{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
0	0	37688	32928	33912
1	0	37696	32936	33912
2	0	37700	32928	33908
3	0	37708	32936	33912
4	0	37740	32940	33901
5	0	37744	32936	33904
6	0	37768	32936	33905
7	0	37772	32936	33908
8	0	37792	32928	33932
9	0	37784	32940	33932
10	0	37760	32936	33944
11	0	37756	32940	33952
12	0	37760	32936	33952
13	0	37736	32944	33952
14	0	37728	32960	33976
15	0	37728	32956	33976
16	0	37728	32948	33984
17	0	37720	32948	33976
18	0	37720	32936	33992
19	0	37716	32964	33980
20	0	37720	32952	33984
21	0	37704	32952	33976
22	0	37736	32960	33960
23	0	37728	32972	33952
24	0	37752	32964	33948
25	0	37744	32952	33964
26	0	37752	32944	33949
27	0	37744	32944	33956
28	0	37768	32957	33948
29	0	37768	32948	33952
30	0	37788	32952	33948
31	0	37800	32948	33932
32	0	37780	32936	33936
33	0	37788	32940	33944
34	0	37780	32936	33937
35	0	37792	32925	33945
36	0	37780	32928	33949
37	0	37757	32924	33960
38	0	37768	32940	33964
39	0	37772	32936	33964
40	0	37752	32924	33960
41	0	37740	32932	33964
42	0	37720	32921	33964
43	0	37716	32928	33968
44	0	37696	32920	33960
45	0	37696	32936	33972
46	0	37696	32932	33992
47	0	37705	32940	33984
48	0	37692	32948	33984
49	0	37672	32948	33964
50	0	37688	32937	33984
51	0	37672	32944	33984
52	0	37660	32952	33992
53	0	37636	32960	33988
54	0	37628	32968	33996
55	0	37668	32960	34012
56	0	37664	32960	34008
57	0	37684	32960	34000
58	0	37672	32978	33996
59	0	37684	32960	34008
60	0	37684	32972	34016
61	0	37688	32964	34024
62	0	37680	32974	34024
63	0	37672	32968	34028
64	0	37696	32984	34024
65	0	37704	32988	34020
66	0	37720	32992	34021
67	0	37720	32990	34031
68	0	37728	32988	34017
69	0	37752	32992	34012
70	0	37768	32988	34022
71	0	37776	32986	34012
72	0	37776	32981	34000
73	0	37792	32996	33976
74	0	37788	32990	33980
75	0	37804	32976	33992
76	0	37832	32980	33988
77	0	37824	32976	33984
78	0	37816	32990	33968
79	0	37816	32992	33982
80	0	37816	32992	33980
81	0	37816	32993	33980
82	0	37816	32984	33988
83	0	37808	32972	33996
84	0	37816	32960	33984
85	0	37832	32962	33984
86	0	37856	32952	33992
87	0	37848	32940	33984
88	0	37816	32957	33984
89	0	37800	32948	33984
90	0	37792	32952	33968
91	0	37804	32964	33960
92	0	37820	32960	33960
93	0	37788	32952	33952
94	0	37776	32964	33940
95	0	37768	32944	33936
96	0	37752	32928	33941
97	0	37740	32932	33936
98	0	37744	32948	33916
99	0	37760	32944	33908
100	0	37760	32932	33908
101	0	37756	32936	33908
102	0	37752	32936	33904
103	0	37788	32926	33892
104	0	37796	32928	33884
105	0	37832	32932	33880
106	0	37828	32926	33864
107	0	37864	32924	33860
108	0	37889	32900	33860
109	0	37872	32909	33840
110	0	37896	32916	33832
111	0	37896	32908	33828
112	0	37888	32912	33820
113	0	37913	32912	33800
114	0	37924	32904	33800
115	0	37920	32892	33800
116	0	37920	32900	33784
117	0	37896	32896	33784
118	0	37872	32904	33784
119	0	37832	32912	33788
120	0	37812	32900	33788
121	0	37800	32902	33776
122	0	37800	32876	33790
123	0	37792	32888	33776
124	0	37760	32876	33780
125	0	37752	32868	33765
126	0	37748	32868	33768
127	0	37736	32856	33760
128	0	37772	32856	33768
129	0	37788	32864	33780
130	0	37792	32868	33780
131	0	37772	32864	33786
132	0	37776	32865	33804
133	0	37792	32884	33792
134	0	37800	32880	33816
135	0	37776	32880	33824
136	0	37788	32868	33844
137	0	37780	32873	33856
138	0	37768	32872	33864
139	0	37744	32888	33864
140	0	37736	32884	33892
141	0	37700	32888	33912
142	0	37688	32892	33916
143	0	37688	32900	33936
144	0	37656	32904	33936
145	0	37656	32904	33940
146	0	37636	32908	33952
147	0	37608	32900	33956
148	0	37592	32916	33960
149	0	37576	32908	33952
150	0	37592	32900	33956
151	0	37620	32896	33956
152	0	37620	32916	33944
153	0	37640	32916	33948
154	0	37648	32932	33952
155	0	37688	32932	33940
156	0	37696	32924	33945
157	0	37712	32927	33948
158	0	37720	32926	33952
159	0	37748	32932	33964
160	0	37728	32920	34000
161	0	37728	32936	33980
162	0	37752	32936	33984
163	0	37744	32936	34004
164	0	37728	32941	34008
165	0	37708	32944	34020
166	0	37692	32956	34020
167	0	37696	32960	34024
168	0	37696	32936	34032
169	0	37704	32952	34040
170	0	37684	32960	34048
171	0	37680	32968	34036
172	0	37676	32960	34036
173	0	37696	32966	34036
174	0	37688	32964	34036
175	0	37700	32956	34024
176	0	37696	32952	34004
177	0	37712	32957	33992
178	0	37724	32964	33984
179	0	37764	32956	33976
180	0	37792	32948	33968
181	0	37788	32940	33960
182	0	37808	32940	33969
183	0	37816	32925	33953
184	0	37824	32920	33940
185	0	37836	32928	33929
186	0	37848	32932	33916
187	0	37856	32929	33912
188	0	37864	32920	33900
189	0	37840	32912	33904
190	0	37824	32917	33900
191	0	37832	32908	33908
192	0	37824	32908	33908
193	0	37808	32912	33912
194	0	37792	32904	33916
195	0	37776	32904	33900
196	0	37760	32910	33892
197	0	37752	32904	33896
198	0	37740	32917	33904
199	0	37744	32916	33897
200	0	37752	32916	33904
201	0	37740	32924	33892
202	0	37760	32912	33892
203	0	37764	32916	33900
204	0	37769	32920	33900
205	0	37752	32928	33920
206	0	37776	32940	33916
207	0	37776	32928	33928
208	0	37772	32932	33933
209	0	37784	32924	33936
210	0	37784	32936	33924
211	0	37784	32928	33936
212	0	37800	32944	33940
213	0	37824	32944	33936
214	0	37808	32945	33948
215	0	37800	32948	33952
216	0	37804	32956	33956
217	0	37804	32960	33965
218	0	37804	32950	33980
219	0	37792	32953	33980
220	0	37796	32964	33972
221	0	37800	32964	33976
222	0	37816	32964	33972
223	0	37824	32968	33960
224	0	37824	32976	33964
225	0	37840	32976	33960
226	0	37844	32964	33956
227	0	37832	32976	33952
228	0	37816	32972	33945
229	0	37816	32968	33952
230	0	37824	32968	33952
231	0	37828	32956	33952
232	0	37824	32976	33936
233	0	37816	32964	33944
234	0	37808	32968	33948
235	0	37816	32960	33956
236	0	37816	32964	33964
237	0	37816	32960	33960
238	0	37788	32977	33956
239	0	37800	32964	33960
240	0	37808	32952	33977
241	0	37828	32956	33984
242	0	37836	32964	33984
243	0	37844	32940	34000
244	0	37852	32940	33996
245	0	37860	32944	33994
246	0	37848	32960	34000
