# OpenSignals Text File Format
# {"00:07:80:4D:2E:5B":{"sensor":["gACCx","gACCy","gACCz"],"device name":"00:07:80:4D:2E:5B","column":["nSeq","DI","gACCx","gACCy","gACCz"],"sync interval":2,"time":"05:32:04","comments":"","keywords":"","device connection":"BTH00:07:80:4D:2E:5B","channels":[1,2,3],"date":"2024-10-17","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["gACCx","gACCy","gACCz"],"resolution":[16,16,16],"special":[{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
0	0	32860	32796	28080
1	0	32840	32798	28080
2	0	32832	32797	28084
3	0	32832	32792	28108
4	0	32840	32788	28120
5	0	32832	32800	28132
6	0	32832	32804	28128
7	0	32832	32808	28133
8	0	32836	32808	28140
9	0	32824	32812	28144
10	0	32820	32828	28140
11	0	32804	32832	28136
12	0	32788	32848	28116
13	0	32768	32840	28128
14	0	32756	32844	28120
15	0	32748	32840	28124
16	0	32744	32841	28120
17	0	32736	32840	28120
18	0	32736	32852	28120
19	0	32756	32832	28128
20	0	32756	32828	28120
21	0	32752	32840	28133
22	0	32748	32836	28133
23	0	32744	32844	28144
24	0	32744	32840	28148
25	0	32740	32852	28153
26	0	32752	32836	28152
27	0	32753	32836	28160
28	0	32764	32821	28172
29	0	32765	32824	28176
30	0	32764	32828	28184
31	0	32764	32824	28180
32	0	32768	32816	28168
33	0	32776	32816	28160
34	0	32772	32812	28152
35	0	32780	32796	28141
36	0	32780	32812	28125
37	0	32772	32804	28128
38	0	32768	32804	28130
39	0	32788	32800	28136
40	0	32776	32800	28128
41	0	32792	32780	28128
42	0	32808	32776	28110
43	0	32800	32792	28112
44	0	32808	32796	28113
45	0	32808	32800	28128
46	0	32816	32788	28120
47	0	32800	32808	28124
48	0	32824	32796	28117
49	0	32824	32800	28132
50	0	32816	32816	28120
51	0	32804	32812	28124
52	0	32816	32797	28108
53	0	32816	32788	28124
54	0	32812	32780	28116
55	0	32820	32799	28124
56	0	32808	32792	28132
57	0	32808	32792	28132
58	0	32812	32792	28120
59	0	32800	32792	28120
60	0	32824	32780	28128
61	0	32832	32792	28153
62	0	32832	32800	28153
63	0	32836	32792	28156
64	0	32836	32788	28156
65	0	32836	32784	28152
66	0	32832	32788	28144
67	0	32816	32800	28144
68	0	32824	32804	28129
69	0	32812	32808	28140
70	0	32801	32816	28140
71	0	32796	32816	28136
72	0	32800	32816	28128
73	0	32812	32804	28120
74	0	32804	32800	28108
75	0	32812	32808	28112
76	0	32816	32800	28116
77	0	32832	32776	28100
78	0	32844	32774	28120
79	0	32856	32764	28140
80	0	32860	32772	28148
81	0	32848	32768	28156
82	0	32868	32764	28140
83	0	32880	32768	28152
84	0	32888	32760	28141
85	0	32872	32756	28156
86	0	32896	32756	28156
87	0	32896	32748	28164
88	0	32896	32744	28152
89	0	32892	32748	28160
