power_x,power_y,power_z,power_total_xyz
0.000243070240543623,0.000329066329902305,0.000598164194771484,0.00117030076521741
0.000238245344883003,0.000168359862818624,0.000262214036344692,0.000668819244046319
0.000191014213174719,9.58238619329711e-05,0.000238944778459367,0.000525782853567057
0.000200646611995493,9.61409965840361e-05,0.000177881466141813,0.000474669074721342
0.00016578081487873,7.45206431124155e-05,0.000155433064021821,0.000395734522012967
7.10335546523893e-05,0.000379400843620246,0.000132699995410029,0.000583134393682664
6.21400087025405e-05,0.000261840720139192,0.000120108881005082,0.000444089609846814
0.000100078021288628,0.000185336413056125,0.000156310094326909,0.000441724528671663
0.000204239624893753,0.000102640333838118,0.000182656050090788,0.000489536008822659
0.000125132824017137,0.000148732828626093,0.000176117936787065,0.000449983589430294
0.000117308587440647,0.000113549825502243,0.000164484831525633,0.000395343244468523
0.0001688510682117,0.000106753750797297,0.000216446130628951,0.000492050949637948
0.00012741547841794,6.226057115088e-05,0.000135458364121855,0.000325134413690675
0.000110252179376665,7.45513051991934e-05,0.000120302625969187,0.000305106110545045
0.00012864831632288,6.80644198227469e-05,0.000119271227895712,0.000315983964041338
0.000119479213778112,5.58436527712407e-05,0.000111650517675801,0.000286973384225153
0.000174812997411849,0.000101026716567855,0.000181909148597243,0.000457748862576947
7.61409231421144e-05,5.21824990281819e-05,5.90448686099807e-05,0.000187368290780277
5.84551343589694e-05,4.06817846492177e-05,5.51067332544068e-05,0.000154243652262594
0.000204248136459006,0.000112040750213267,0.000202291057057462,0.000518579943729735
0.000156895370427266,0.000130070635805386,0.000165852881602456,0.000452818887835109
0.000298241094640782,0.000173825090524693,0.000236911382081367,0.000708977567246842
0.000124173422293929,0.00012701718216061,0.000179735163903681,0.00043092576835822
0.000128237849497413,0.000135941307584248,0.000151176574063238,0.000415355731144899
0.000176454480828047,0.000247887182722916,0.000209205396337006,0.000633547059887969
0.000111094124944982,0.000174620099402067,0.000174900454764857,0.000460614679111905
0.000175039951112827,0.000294565884982163,0.000263239919206385,0.000732845755301374
0.000111625313343051,0.000265237405825246,0.000225014674461471,0.000601877393629768
7.73249474885132e-05,0.000153643535751871,0.00013412335959793,0.000365091842838314
0.000164875008439466,0.000194461095292495,0.000210653816510937,0.000569989920242899
