power_x,power_y,power_z,power_total_xyz
6.93709932490948e-05,0.000587576569395218,9.89610121156477e-05,0.000755908574759961
6.39586149732974e-05,0.000797429868213686,0.000342872342517034,0.00120426082570402
8.11635531162767e-05,0.00109972641121918,0.000331289113180298,0.00151217907751575
6.98064292321472e-05,0.000778789377623857,0.000320287780792027,0.00116888358764803
4.83881683023548e-05,0.000598678226931995,0.000281723082828086,0.000928789478062436
5.75273357217942e-05,0.000771811234456088,0.000297130148449106,0.00112646871862699
3.68515922974579e-05,0.000359542914015601,0.000160781477387804,0.000557175983700863
3.72718899505008e-05,0.000438736770533148,0.000190823817811631,0.00066683247829528
3.02982210738459e-05,0.000465307015087945,0.00016013444475275,0.000655739680914541
4.807837484247e-05,0.000698675213572411,0.000286668496523479,0.00103342208493836
3.80194318727575e-05,0.00045073590460516,0.000159333686637514,0.000648089023115432
4.15463014550686e-05,0.000621286482868437,0.000227886238617762,0.000890719022941267
3.44398238286353e-05,0.000449834833298222,0.000188789702642396,0.000673064359769254
3.69534982881198e-05,0.000509539353817677,0.000254294267796428,0.000800787119902225
3.97314266688346e-05,0.000558267427174192,0.000235837739059094,0.000833836592902121
2.90158608758293e-05,0.00036006592678059,0.000117358427829163,0.000506440215485582
4.25492601329853e-05,0.000728733875107028,0.000247766202875929,0.00101904933811594
3.5253811203145e-05,0.000316611579132884,0.00010648283833869,0.00045834822867472
2.32601036351728e-05,0.000236398698209253,8.52620419163028e-05,0.000344920843760729
5.89147342682366e-05,0.000986965749457258,0.000382850927504054,0.00142873141122955
3.58719688928479e-05,0.000509599048600209,0.000230155970490193,0.000775626987983251
5.11008389696983e-05,0.000684121358188744,0.000238545860580588,0.00097376805773903
3.88520502447213e-05,0.000616700470492801,0.000224728313455124,0.000880280834192646
4.58132341271249e-05,0.000570149706721169,0.000216557933002121,0.000832520873850415
5.55826530718567e-05,0.000702683828010949,0.000246114683223147,0.00100438116430595
4.97018068866171e-05,0.000527570416806931,0.000202646331036368,0.000779918554729916
4.61774709683919e-05,0.000575309414897158,0.000208991247568358,0.000830478133433907
4.59606625522056e-05,0.000661029657270862,0.000235356472392999,0.000942346792216067
3.25348982948128e-05,0.000475983958144956,0.000211934648225988,0.000720453504665757
2.86223943081198e-05,0.000372236060738722,0.000139078481239084,0.000539936936285926
