geometricMean_vector
0.153672572682725
0
0.114573035822057
0.175184119026918
0.126482731539798
0.172158058298874
0
0.0907946971101596
0
0
0
0
0
0.166774929128776
0.156406383536112
0.0893535378911843
0
0
0.112281655606211
0.0987982657639517
0
0
0.0990374238264205
0.0896016115181261
0
0.10724520876922
0.19546530850927
0.130455183110524
0.0730122022270342
0.113574607269973
