power_x,power_y,power_z,power_total_xyz
0.000242239494830458,0.00388027685053858,0.00171061515456474,0.00583313149993377
0.000184859616560528,0.00304700731653548,0.00134713695562964,0.00457900388872565
0.000203898275275126,0.00309541499128153,0.0015043695530789,0.00480368281963556
0.000153647678795136,0.0026771118013522,0.00110235993877383,0.00393311941892116
0.000174707585155593,0.00325103654756966,0.00135294939530929,0.00477869352803455
0.000184277113017335,0.00275348143334962,0.0014178106946634,0.00435556924103036
7.76427323527886e-05,0.00109811677900477,0.000394856938821949,0.00157061645017951
7.97840616743811e-05,0.00136798250093699,0.000614095436084372,0.00206186199869575
7.42146778172684e-05,0.00135011393109781,0.000695065067263277,0.00211939367617835
6.42334219603872e-05,0.00108908184159715,0.00060625492115002,0.00175957018470755
8.25970356414179e-05,0.00113016333064648,0.000626611531353716,0.00183937189764161
0.000114764434835925,0.000926652358422795,0.000542744059543815,0.00158416085280254
0.000130953225664077,0.00240208898091093,0.00121110313897376,0.00374414534554877
0.00016453585950927,0.00257273131364302,0.00138948750806898,0.00412675468122127
0.000119543921423186,0.00236966131473799,0.0011112867696168,0.00360049200577798
0.000170883111506942,0.00307982612340452,0.00144827340341866,0.00469898263833012
0.000174341583263503,0.00314134115838249,0.00170032570723229,0.00501600844887829
0.000221317271246037,0.00430294464105007,0.0017383332666791,0.0062625951789752
5.66693443786937e-05,0.00106155631905169,0.000449527183980325,0.00156775284741071
0.000151413976928114,0.00256510902931748,0.000858885552335899,0.00357540855858149
0.000118103674773933,0.00142680803825479,0.000946638013335756,0.00249154972636448
0.000131747324631806,0.00207349465091498,0.00105096941441551,0.0032562113899623
6.18935676772004e-05,0.00133218393211394,0.000614375597113638,0.00200845309690478
6.68442147269024e-05,0.00122691660228469,0.000655019297249128,0.00194878011426072
7.7599787343811e-05,0.00101503540129686,0.000640110610049727,0.0017327457986904
6.40672420578573e-05,0.00118674093666047,0.000730047791698869,0.0019808559704172
0.000164489044397424,0.00303402083924687,0.00222007855658129,0.00541858844022558
0.00022619955096926,0.00400318049108223,0.00225537481589294,0.00648475485794443
0.000186527898173536,0.00367120669394587,0.00118339203493842,0.00504112662705783
0.000202818021227629,0.0038217817039084,0.0011398203751448,0.00516442010028083
