geometricMean_vector
0.501169495457376
0.944424514634551
0.942647409660375
0.888520040788379
0.853064193717847
0.93606793623081
0.920671876498679
0.829582283609204
0.886284297262851
0.960215803398533
0.949475874783471
0.958461394656718
0.937111382514755
0.958777035099061
0.942053799999971
0.955821733713287
0.949049613135756
0.950483429851465
0.95993143195345
0.886269733165309
0.837896773532354
0.958593681903777
0.517740573018246
0.912612084137671
0.900437820923708
0.923910375828203
0.915806870631051
0.907385294376031
0.908610233917467
0.921591292439799
