power_x,power_y,power_z,power_total_xyz
0.000302452859807518,0.000410516655702712,0.000501977431803571,0.0012149469473138
0.000916461369861416,0.000899455754126194,0.00131891903947623,0.00313483616346384
0.000113069942438487,0.000532990327613962,0.000225445706407024,0.000871505976459473
0.000124463804849905,0.00068749402076229,0.000251976253422328,0.00106393407903452
0.000136927282965636,0.000780461251297573,0.000268630954529488,0.0011860194887927
0.000126806809464103,0.000961801391008497,0.000281225779308199,0.0013698339797808
5.7246290305875e-05,0.000395145281714156,0.000135011794649655,0.000587403366669686
6.99001508293509e-05,0.000236140814288071,0.000189855701703386,0.000495896666820808
0.000122466105022205,0.000154487973629092,0.000218741023789806,0.000495695102441103
0.000114128006750973,8.64637187134125e-05,0.000198091002700515,0.0003986827281649
0.000135432691584607,0.00014575168065315,0.000168060855119792,0.000449245227357549
7.42412698920149e-05,0.000428702926065758,0.00011001729020035,0.000612961486158123
9.61510683897295e-05,0.000606159138817178,0.000217290645016122,0.00091960085222303
3.42536437594567e-05,0.00023200568613738,8.14189516154114e-05,0.000347678281512248
0.000151619298789164,0.000924906287765021,0.000303010251579473,0.00137953583813366
0.000138473632953117,0.000785948393543801,0.000240696334452836,0.00116511836094975
3.80408134262903e-05,0.00037203110354025,9.32127350562668e-05,0.000503284652022807
5.79846292172372e-05,0.000403406516840766,0.000119990189354044,0.000581381335412047
0.000104688151270111,0.000618504471084498,0.000188831278018058,0.000912023900372667
0.000110650958399175,0.00081448151952986,0.000276399865799134,0.00120153234372817
0.000192520800766175,0.000719937272255115,0.000271619873561681,0.00118407794658297
9.4358831131144e-05,0.000260448197155006,0.000142029841170548,0.000496836869456698
0.000135989205124212,0.000852359753439723,0.000345277844160468,0.0013336268027244
0.000233428490823156,0.0015479295877691,0.000507385669019898,0.00228874374761215
0.000201271083613926,0.000925403527438214,0.000375531310185577,0.00150220592123772
6.38276566161726e-05,0.000375013490248305,0.000137986083079795,0.000576827229944273
6.13575171787654e-05,0.000319424513493299,0.000101132019455955,0.000481914050128019
0.000114014388440489,0.000432614873068807,0.000240364128938141,0.000786993390447436
0.000154461882368597,0.000739814171652644,0.000390121635169625,0.00128439768919087
0.000118386325616613,0.000844648057705865,0.000333183125020134,0.00129621750834261
