geometricMean_vector
0.893362329797015
0.793431991232653
0.912619550593088
0.896705262885872
0.873950821823751
0.838811955270591
0.887021319391096
0.900928723215905
0.907331446959478
0.868000661724174
0.888009828249194
0.902050106576365
0.912097297685561
0.864313299547546
0.893356048063211
0.881295590821278
0.892219314806488
0.896324903559314
0.901848407733752
0.877141502724359
0.891710435686796
0.852327412715211
0.884063202571644
0.851053810233188
0.898404431810292
0.881800032276542
0.87524495152006
0.904766515291832
0.854792253272239
0.909828314567652
