geometricMean_vector
0.80580746200916
0.206075083455876
0.408951950290002
0.173301932773176
0.20387476556948
0.112824315396216
0.168586384598955
0.111894396670348
0.0755862357316207
0.0595036088501779
0.0819904924894274
0
0.117728155706117
0
0
0
0.167850207040638
0.164200390942112
0.178650697950372
0
0
0
0
0
0
0.143593264283738
0.127318952740048
0.146595788587495
0.0727679054897487
0.166225744976781
