power_x,power_y,power_z,power_total_xyz
0.000263560171063409,0.00255288515227807,0.00099451292719044,0.00381095825053192
0.000212448371748066,0.0028510533086532,0.00113650196005595,0.00420000364045721
0.000234160869257474,0.00325836826078311,0.00117727667765928,0.00466980580769986
0.000255571133257997,0.0038462753996734,0.00124201804760082,0.00534386458053222
0.000339707008466407,0.00412799055920131,0.00151217847296526,0.00597987604063298
0.000261010619313929,0.00340227304620261,0.00117063410756102,0.00483391777307756
0.000240664648537022,0.00329877679186913,0.00108786321992164,0.00462730466032779
0.000213859916505454,0.00290618815554727,0.000993893827587857,0.00411394189964059
0.000289295563689136,0.00383427172167119,0.00108048362535318,0.0052040509107135
0.000189638434723962,0.00346522574504109,0.000983139846023594,0.00463800402578864
0.0001828946141969,0.00239312270895299,0.000970666271828055,0.00354668359497795
0.000146118361907586,0.00203155052661361,0.000744833299510346,0.00292250218803154
0.000198771382850093,0.00318557900464107,0.00103695713502888,0.00442130752252005
0.000205844156264683,0.00239783835821511,0.00102945996104636,0.00363314247552615
0.00023409466701086,0.00368475577775239,0.00121317952173889,0.00513202996650214
0.000255087694959295,0.00368212841671807,0.00136414878513537,0.00530136489681274
0.000217616374975899,0.00270923951934351,0.00130096545085975,0.00422782134517916
0.000340073239284166,0.00505787803462147,0.00204035893414212,0.00743831020804776
0.000426652687198259,0.00591535940839524,0.00223124845213949,0.008573260547733
0.000286207616930231,0.0040172417398224,0.00182661473050642,0.00613006408725904
0.000242782586778746,0.00337464600165833,0.001565748004597,0.00518317659303407
0.00030221707512542,0.00334238436254571,0.00134362059360151,0.00498822203127264
0.000390312653888022,0.00460407047955452,0.0019527605759127,0.00694714370935524
0.000237665036981687,0.00358047765969861,0.00143076835278118,0.00524891104946147
0.000309290892686982,0.00440141520492192,0.00195319642572551,0.00666390252333441
0.000204616434916305,0.00262895246690232,0.00115831406648498,0.00399188296830361
0.00018702806223098,0.00255170393544893,0.00103629964513863,0.00377503164281854
0.000286694855055306,0.0045163474514912,0.00183496504537697,0.00663800735192349
0.000404281563567152,0.0063026258328589,0.00226547609665396,0.00897238349308001
0.000287112687233407,0.00441905701290134,0.00186646780220009,0.00657263750233483
