geometricMean_vector
0.895346869264067
0.900891351892811
0.899191984376357
0.902864726959069
0.907888440552375
0.896503203002675
0.906016546066934
0.900848815028596
0.889469442459544
0.902887951324222
0.889223164418862
0.892127178149074
0.91098286722104
0.899352687124108
0.887597087965582
0.901922501687773
0.894927461052193
0.867191773846131
0.900479077894864
0.899449108294117
0.900972327449788
0.900208101919657
0.903701503458846
0.901542470454978
0.906337249675514
0.880065525991038
0.889681596229592
0.889121711171461
0.889438176493738
0.896132782306324
