geometricMean_vector
0.892298072050499
0.8873013451431
0.885067995967502
0.87108013117669
0.881427541060571
0.877583424091159
0.584590735277618
0.782539535005866
0.86349999876615
0.864757913859446
0.87142111130653
0.873445096558721
0.7677100521449
0.880753105969734
0.831115836339612
0.775243523344863
0.767454100262789
0.778596348313335
0.587164173192098
0.85482238062847
0.72018017369837
0.878816043025541
0.826589928317624
0.860058824912452
0.848572253367836
0.813629339498421
0.881497919125052
0.787716240279373
0.884113166893295
0.840802335351047
