ResultsCorrections
0.00108538783543203
0.00248727929936525
0.000795353392575635
0.000954035288033887
0.00103652270692937
0.00114903311897603
0.000521039309318117
0.000446767550885894
0.000449759754548613
0.000346056871865132
0.000398934177187547
0.000552921973916142
0.000838765452261965
0.000300502962674872
0.00123241668451666
0.00102681367428993
0.000449040287380411
0.000521106569394388
0.000822507302366216
0.00105391388554965
0.00105585466163463
0.000423467683485552
0.00117901038225192
0.00194784408705271
0.00134958845713163
0.000508646269982848
0.000421792839441134
0.000712045267432831
0.00109789319484112
0.00117933539092844
