power_x,power_y,power_z,power_total_xyz
0.000238849291180376,0.00183283907605561,0.00123514220176089,0.00330683056899688
0.000191096090756342,0.00191259500742716,0.000741708610658612,0.00284539970884211
0.0001962226252891,0.00224741494290978,0.000747040936679351,0.00319067850487823
0.000149423861319491,0.00164793970221652,0.000650267606730628,0.00244763117026664
0.000162447238810442,0.00208295820481118,0.0005983195178564,0.00284372496147802
0.000169422527560702,0.00153668309526022,0.000706669455064695,0.00241277507788562
8.94193581725978e-05,0.000537026639603193,0.00029698619250633,0.000923432190282121
0.000111534997827002,0.00082337107606861,0.000320842661997453,0.00125574873589306
0.000104100074557818,0.000775622604475653,0.000271143043925523,0.00115086572295899
8.75048289465562e-05,0.000593583537020649,0.00021138598292151,0.000892474348888715
9.79252868555544e-05,0.000589453329677246,0.000236137222078356,0.000923515838611157
0.000128728537678201,0.000451837447465557,0.000253558751867844,0.000834124737011602
0.000154170573113455,0.00142162513349141,0.000440569424734675,0.00201636513133954
0.000242751658747379,0.00194457018546071,0.000600943882112137,0.00278826572632023
0.00014109225825273,0.00146889699564847,0.00053548371065234,0.00214547296455354
0.000219269656684096,0.00229315179078186,0.000722664934424572,0.00323508638189052
0.000180053418593432,0.00197683044515324,0.000800656614847856,0.00295754047859453
0.000275266708903234,0.00242951766946123,0.000901907190342707,0.00360669156870717
0.000113001705043594,0.00040150657411793,0.000249285379853013,0.000763793659014538
0.000415678001855359,0.00122578508433987,0.000783127743943583,0.00242459083013881
0.000696682215767613,0.00104184712999891,0.00121317438559315,0.00295170373135967
0.000214638116586797,0.00133807695276869,0.000453788071703571,0.00200650314105906
0.000100538446224552,0.000692625727755212,0.00024567354218994,0.0010388377161697
9.66006383860881e-05,0.000667145870567854,0.000239986967499771,0.00100373347645371
0.000195826365902517,0.000469179849987807,0.000342588250614943,0.00100759446650527
9.08196983293437e-05,0.000558618849691429,0.000215166930018087,0.000864605478038859
0.000192859401866182,0.00162737891840376,0.000722910956678318,0.00254314927694826
0.000238067805588824,0.00245121304622849,0.000930729291473409,0.00362001014329072
0.000274338415601893,0.00152485895065258,0.000584608244553008,0.00238380561080748
0.000315138354313316,0.00139997759636608,0.000845285784928589,0.00256040173560799
