power_x,power_y,power_z,power_total_xyz
0.000242385767131979,0.000916368168465771,0.000461352846152946,0.0016201067817507
0.000160457653946811,0.00139765979233345,0.00031762105717181,0.00187573850345207
0.000175542720866617,0.00169718418689807,0.000373119566864649,0.00224584647462933
0.000171843439564553,0.0020184372940465,0.000405478824541996,0.00259575955815305
0.000195006642003725,0.00217079775414738,0.000397454683603058,0.00276325907975416
0.000161293495937642,0.00185258680809077,0.000338074162628723,0.00235195446665714
0.0001910989313655,0.00194779067722036,0.000328415750554202,0.00246730535914006
0.000138410990799718,0.00131290909631302,0.000255792338706119,0.00170711242581886
0.000174098011631921,0.00167527681329753,0.00034839459118859,0.00219776941611805
0.00013467009074333,0.00143906517242351,0.000314798496693974,0.00188853375986081
9.58449263899305e-05,0.0011368365734795,0.000272304756285679,0.00150498625615511
7.70786248262987e-05,0.000795344195669294,0.000160901802076504,0.0010333246225721
0.000127536342971329,0.00160409816515026,0.000362051897284585,0.00209368640540618
0.000135443323168549,0.00136251859279977,0.000241652472366265,0.00173961438833459
0.00017618089286535,0.00195858173393884,0.000338030431563016,0.00247279305836721
0.000151053160125141,0.0015859000464118,0.000377057333408583,0.00211401053994552
0.00011769852026441,0.00126967932822919,0.000327157982593711,0.00171453583108731
0.000237400113108266,0.00212049231408753,0.000380991974381455,0.00273888440157726
0.000258639761496503,0.0027614231826828,0.000570309347976419,0.00359037229215572
0.000200605842705357,0.00194366496814156,0.000433920047242808,0.00257819085808972
0.000185598352784342,0.00166718601116003,0.000344348703223032,0.0021971330671674
0.000146212601866224,0.0017652376739879,0.000284149914553439,0.00219560019040757
0.000228657625635234,0.00242258022406893,0.000373188498582253,0.00302442634828642
0.000178142717083192,0.00184548781370366,0.000273337419726186,0.00229696795051304
0.000210028097104077,0.00188570205142931,0.000428199627889524,0.00252392977642291
0.000132675827654817,0.00119552775406489,0.000279094161034427,0.00160729774275413
0.000123711170906059,0.00124776055055343,0.00026495450276214,0.00163642622422163
0.000217493206892532,0.00180765478576662,0.000422619336941043,0.00244776732960019
0.000268133334314321,0.00297302764701472,0.000489668695682147,0.00373082967701119
0.000221771505368898,0.0021837493733817,0.000455955751326543,0.00286147663007714
