geometricMean_vector
0.914265508781708
0.898943717205046
0.903898172814012
0.918986737757769
0.920969252833309
0.920531390822106
0.919210012352001
0.922463129437528
0.921494484757566
0.922136191101514
0.918006381019655
0.919503799405326
0.917891630474759
0.915639224106141
0.919296223453511
0.915061835428789
0.912769981730373
0.914508180283042
0.915166254178132
0.915847567270242
0.9175539634451
0.908967225889731
0.912276973036094
0.911923570680371
0.909922927100481
0.908255023018469
0.911609982681444
0.909423482710747
0.908792277876295
0.916418145589815
